season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,snap_counts_defense,player_game_count,total_position_snaps,snap_share,player_weighted_score
2023,REG,CIN,3,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-23 18:36:29,injury_reports_2023.csv,0.0,CB,CIN,Chidobe Awuzie,CIN,722,15,11297,0.06391077277153226,0.0
2023,REG,CIN,4,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-29 18:03:25,injury_reports_2023.csv,0.0,CB,CIN,Chidobe Awuzie,CIN,722,15,11297,0.06391077277153226,0.0
2023,REG,CIN,5,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,Back,,Questionable,Back,,Did Not Participate In Practice,2023-10-06 19:30:50,injury_reports_2023.csv,0.0,CB,CIN,Chidobe Awuzie,CIN,722,15,11297,0.06391077277153226,0.0
2023,REG,CIN,6,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,Back,,Questionable,Back,,Limited Participation in Practice,2023-10-13 18:27:48,injury_reports_2023.csv,0.0,CB,CIN,Chidobe Awuzie,CIN,722,15,11297,0.06391077277153226,0.0
2023,REG,CIN,11,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,,,,Knee,,Full Participation in Practice,2023-11-15 18:26:55,injury_reports_2023.csv,0.0,CB,CIN,Chidobe Awuzie,CIN,722,15,11297,0.06391077277153226,0.0
2023,REG,CIN,13,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,,,,Illness,,Full Participation in Practice,2023-12-02 19:23:55,injury_reports_2023.csv,0.0,CB,CIN,Chidobe Awuzie,CIN,722,15,11297,0.06391077277153226,0.0
2023,REG,CIN,15,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,,,,Shoulder,,Full Participation in Practice,2023-12-14 19:16:03,injury_reports_2023.csv,0.0,CB,CIN,Chidobe Awuzie,CIN,722,15,11297,0.06391077277153226,0.0
2023,REG,CIN,18,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,Shoulder,Calf,Questionable,Shoulder,,Did Not Participate In Practice,2024-01-05 19:31:31,injury_reports_2023.csv,0.0,CB,CIN,Chidobe Awuzie,CIN,722,15,11297,0.06391077277153226,0.0
2023,REG,CIN,5,00-0037753,CB,Cam Taylor-Britt,Cam,Taylor-Britt,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-10-06 19:31:34,injury_reports_2023.csv,0.0,CB,CIN,Cam Taylor-Britt,CIN,653,12,11297,0.05780295653713375,0.0
2023,REG,CIN,10,00-0037753,CB,Cam Taylor-Britt,Cam,Taylor-Britt,,,,Quadricep,,Full Participation in Practice,2023-11-10 19:00:25,injury_reports_2023.csv,0.0,CB,CIN,Cam Taylor-Britt,CIN,653,12,11297,0.05780295653713375,0.0
2023,REG,CIN,11,00-0037753,CB,Cam Taylor-Britt,Cam,Taylor-Britt,,,,Finger,,Full Participation in Practice,2023-11-15 18:26:55,injury_reports_2023.csv,0.0,CB,CIN,Cam Taylor-Britt,CIN,653,12,11297,0.05780295653713375,0.0
2023,REG,CIN,12,00-0037753,CB,Cam Taylor-Britt,Cam,Taylor-Britt,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2023-11-24 19:13:47,injury_reports_2023.csv,3.0,CB,CIN,Cam Taylor-Britt,CIN,653,12,11297,0.05780295653713375,0.17340886961140126
2023,REG,CIN,13,00-0037753,CB,Cam Taylor-Britt,Cam,Taylor-Britt,Quadricep,Ankle,Out,Quadricep,Ankle,Did Not Participate In Practice,2023-12-02 19:26:54,injury_reports_2023.csv,3.0,CB,CIN,Cam Taylor-Britt,CIN,653,12,11297,0.05780295653713375,0.17340886961140126
2023,REG,CIN,17,00-0037753,CB,Cam Taylor-Britt,Cam,Taylor-Britt,,,,Ankle,,Full Participation in Practice,2023-12-29 19:06:12,injury_reports_2023.csv,0.0,CB,CIN,Cam Taylor-Britt,CIN,653,12,11297,0.05780295653713375,0.0
2023,REG,CIN,10,00-0034446,CB,Jalen Davis,Jalen,Davis,,,,Ankle,,Full Participation in Practice,2023-11-10 19:00:25,injury_reports_2023.csv,0.0,CB,CIN,Jalen Davis,CIN,53,12,11297,0.004691511020624945,0.0
2023,REG,CIN,17,00-0034446,CB,Jalen Davis,Jalen,Davis,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-12-29 19:07:19,injury_reports_2023.csv,0.0,CB,CIN,Jalen Davis,CIN,53,12,11297,0.004691511020624945,0.0
2023,REG,CIN,18,00-0034446,CB,Jalen Davis,Jalen,Davis,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-01-05 19:31:44,injury_reports_2023.csv,0.0,CB,CIN,Jalen Davis,CIN,53,12,11297,0.004691511020624945,0.0
2023,REG,CIN,1,00-0036902,ED,Joseph Ossai,Joseph,Ossai,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-08 18:25:40,injury_reports_2023.csv,3.0,DE,CIN,Joseph Ossai,CIN,177,14,8868,0.019959404600811907,0.05987821380243572
2023,REG,CIN,2,00-0036902,ED,Joseph Ossai,Joseph,Ossai,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-15 18:02:43,injury_reports_2023.csv,0.0,DE,CIN,Joseph Ossai,CIN,177,14,8868,0.019959404600811907,0.0
2023,REG,CIN,3,00-0036902,ED,Joseph Ossai,Joseph,Ossai,,,,Ankle,,Full Participation in Practice,2023-09-23 18:35:31,injury_reports_2023.csv,0.0,DE,CIN,Joseph Ossai,CIN,177,14,8868,0.019959404600811907,0.0
2023,REG,CIN,2,00-0036850,ED,Cam Sample,Cam,Sample,,,,Ankle,,Full Participation in Practice,2023-09-15 18:01:32,injury_reports_2023.csv,0.0,DE,CIN,Cam Sample,CIN,375,17,8868,0.042286874154262515,0.0
2023,REG,CIN,12,00-0036850,ED,Cam Sample,Cam,Sample,,,,Knee,,Full Participation in Practice,2023-11-24 19:12:12,injury_reports_2023.csv,0.0,DE,CIN,Cam Sample,CIN,375,17,8868,0.042286874154262515,0.0
2023,REG,CIN,16,00-0036850,ED,Cam Sample,Cam,Sample,,,,Knee,,Full Participation in Practice,2023-12-21 18:03:39,injury_reports_2023.csv,0.0,DE,CIN,Cam Sample,CIN,375,17,8868,0.042286874154262515,0.0
2023,REG,CIN,17,00-0036850,ED,Cam Sample,Cam,Sample,,,,Knee,,Full Participation in Practice,2023-12-29 19:06:12,injury_reports_2023.csv,0.0,DE,CIN,Cam Sample,CIN,375,17,8868,0.042286874154262515,0.0
2023,REG,CIN,5,00-0033935,ED,Trey Hendrickson,Trey,Hendrickson,Back,,Questionable,Back,,Did Not Participate In Practice,2023-10-06 19:31:02,injury_reports_2023.csv,0.0,DE,CIN,Trey Hendrickson,CIN,742,17,8868,0.08367162832656744,0.0
2023,REG,CIN,9,00-0033935,ED,Trey Hendrickson,Trey,Hendrickson,,,,Foot,,Full Participation in Practice,2023-11-03 18:05:52,injury_reports_2023.csv,0.0,DE,CIN,Trey Hendrickson,CIN,742,17,8868,0.08367162832656744,0.0
2023,REG,CIN,11,00-0033935,ED,Trey Hendrickson,Trey,Hendrickson,,,,Knee,,Full Participation in Practice,2023-11-15 18:27:08,injury_reports_2023.csv,0.0,DE,CIN,Trey Hendrickson,CIN,742,17,8868,0.08367162832656744,0.0
2023,REG,CIN,13,00-0033935,ED,Trey Hendrickson,Trey,Hendrickson,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-02 19:23:55,injury_reports_2023.csv,0.0,DE,CIN,Trey Hendrickson,CIN,742,17,8868,0.08367162832656744,0.0
2023,REG,CIN,6,00-0038546,ED,Myles Murphy,Myles,Murphy,,,,Not injury related - personal matter,,Did Not Participate In Practice,2023-10-13 18:26:55,injury_reports_2023.csv,0.0,DE,CIN,Myles Murphy,CIN,304,17,8868,0.034280559314388816,0.0
2023,REG,CIN,10,00-0034834,ED,Sam Hubbard,Sam,Hubbard,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-11-10 19:01:28,injury_reports_2023.csv,3.0,DE,CIN,Sam Hubbard,CIN,713,15,8868,0.08040144339197114,0.24120433017591342
2023,REG,CIN,11,00-0034834,ED,Sam Hubbard,Sam,Hubbard,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-11-15 18:27:34,injury_reports_2023.csv,3.0,DE,CIN,Sam Hubbard,CIN,713,15,8868,0.08040144339197114,0.24120433017591342
2023,REG,CIN,12,00-0034834,ED,Sam Hubbard,Sam,Hubbard,,,,Ankle,,Full Participation in Practice,2023-11-24 19:13:15,injury_reports_2023.csv,0.0,DE,CIN,Sam Hubbard,CIN,713,15,8868,0.08040144339197114,0.0
2023,REG,CIN,13,00-0034834,ED,Sam Hubbard,Sam,Hubbard,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-02 19:23:55,injury_reports_2023.csv,0.0,DE,CIN,Sam Hubbard,CIN,713,15,8868,0.08040144339197114,0.0
2023,REG,CIN,14,00-0034834,ED,Sam Hubbard,Sam,Hubbard,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-08 18:47:48,injury_reports_2023.csv,0.0,DE,CIN,Sam Hubbard,CIN,713,15,8868,0.08040144339197114,0.0
2023,REG,CLV,1,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Concussion,,Full Participation in Practice,2023-09-08 18:52:48,injury_reports_2023.csv,0.0,CB,CLE,Denzel Ward,CLV,657,14,7931,0.0828394906064809,0.0
2023,REG,CLV,11,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Neck,,Full Participation in Practice,2023-11-17 19:58:55,injury_reports_2023.csv,0.0,CB,CLE,Denzel Ward,CLV,657,14,7931,0.0828394906064809,0.0
2023,REG,CLV,12,00-0034856,CB,Denzel Ward,Denzel,Ward,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-11-24 20:15:31,injury_reports_2023.csv,3.0,CB,CLE,Denzel Ward,CLV,657,14,7931,0.0828394906064809,0.2485184718194427
2023,REG,CLV,13,00-0034856,CB,Denzel Ward,Denzel,Ward,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-12-01 21:33:57,injury_reports_2023.csv,3.0,CB,CLE,Denzel Ward,CLV,657,14,7931,0.0828394906064809,0.2485184718194427
2023,REG,CLV,14,00-0034856,CB,Denzel Ward,Denzel,Ward,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-12-08 19:49:05,injury_reports_2023.csv,0.0,CB,CLE,Denzel Ward,CLV,657,14,7931,0.0828394906064809,0.0
2023,REG,CLV,15,00-0034856,CB,Denzel Ward,Denzel,Ward,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-12-15 19:56:21,injury_reports_2023.csv,0.0,CB,CLE,Denzel Ward,CLV,657,14,7931,0.0828394906064809,0.0
2023,REG,CLV,16,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Shoulder,,Full Participation in Practice,2023-12-22 20:49:04,injury_reports_2023.csv,0.0,CB,CLE,Denzel Ward,CLV,657,14,7931,0.0828394906064809,0.0
2023,REG,CLV,17,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Shoulder,,Full Participation in Practice,2023-12-27 20:24:36,injury_reports_2023.csv,0.0,CB,CLE,Denzel Ward,CLV,657,14,7931,0.0828394906064809,0.0
2023,REG,CLV,18,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Shoulder,,Full Participation in Practice,2024-01-05 19:53:21,injury_reports_2023.csv,0.0,CB,CLE,Denzel Ward,CLV,657,14,7931,0.0828394906064809,0.0
2023,WC,CLV,19,00-0034856,CB,Denzel Ward,Denzel,Ward,Shoulder,Knee,Questionable,Shoulder,Knee,Limited Participation in Practice,2024-01-11 20:13:55,injury_reports_2023.csv,0.0,CB,CLE,Denzel Ward,CLV,657,14,7931,0.0828394906064809,0.0
2023,REG,CLV,9,00-0034639,CB,Mike Ford,Mike,Ford,,,,Glute,,Full Participation in Practice,2023-11-03 19:10:18,injury_reports_2023.csv,0.0,CB,CLE,Mike Ford,CLV,159,12,7931,0.020047913251796747,0.0
2023,REG,CLV,12,00-0034639,CB,Mike Ford,Mike,Ford,,,,Thumb,Ribs,Full Participation in Practice,2023-11-24 20:13:14,injury_reports_2023.csv,0.0,CB,CLE,Mike Ford,CLV,159,12,7931,0.020047913251796747,0.0
2023,REG,CLV,13,00-0034639,CB,Mike Ford,Mike,Ford,,,,Ribs,,Full Participation in Practice,2023-12-01 22:55:18,injury_reports_2023.csv,0.0,CB,CLE,Mike Ford,CLV,159,12,7931,0.020047913251796747,0.0
2023,REG,CLV,18,00-0034639,CB,Mike Ford,Mike,Ford,Calf,,Out,Calf,,Did Not Participate In Practice,2024-01-05 20:01:18,injury_reports_2023.csv,3.0,CB,CLE,Mike Ford,CLV,159,12,7931,0.020047913251796747,0.06014373975539024
2023,WC,CLV,19,00-0034639,CB,Mike Ford,Mike,Ford,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-01-11 20:13:55,injury_reports_2023.csv,0.0,CB,CLE,Mike Ford,CLV,159,12,7931,0.020047913251796747,0.0
2023,REG,CLV,9,00-0038585,CB,Cameron Mitchell,Cameron,Mitchell,,,,Shoulder,,Full Participation in Practice,2023-11-03 19:09:06,injury_reports_2023.csv,0.0,CB,CLE,Cameron Mitchell,CLV,283,14,7931,0.03568276383810364,0.0
2023,REG,CLV,14,00-0038585,CB,Cameron Mitchell,Cameron,Mitchell,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-12-08 19:49:05,injury_reports_2023.csv,0.0,CB,CLE,Cameron Mitchell,CLV,283,14,7931,0.03568276383810364,0.0
2023,REG,CLV,1,00-0037251,ED,Alex Wright,Alex,Wright,,,,Knee,,Full Participation in Practice,2023-09-08 19:33:42,injury_reports_2023.csv,0.0,DE,CLE,Alex Wright,CLV,407,17,19519,0.020851478047031097,0.0
2023,REG,CLV,8,00-0037251,ED,Alex Wright,Alex,Wright,,,,gameday concussion protocol evaluation,,Full Participation in Practice,2023-10-27 18:48:19,injury_reports_2023.csv,0.0,DE,CLE,Alex Wright,CLV,407,17,19519,0.020851478047031097,0.0
2023,REG,CLV,9,00-0037251,ED,Alex Wright,Alex,Wright,Knee,,Out,Knee,,Did Not Participate In Practice,2023-11-03 19:13:15,injury_reports_2023.csv,3.0,DE,CLE,Alex Wright,CLV,407,17,19519,0.020851478047031097,0.0625544341410933
2023,REG,CLV,10,00-0037251,ED,Alex Wright,Alex,Wright,,,,Knee,,Limited Participation in Practice,2023-11-10 20:45:41,injury_reports_2023.csv,0.0,DE,CLE,Alex Wright,CLV,407,17,19519,0.020851478047031097,0.0
2023,REG,CLV,11,00-0037251,ED,Alex Wright,Alex,Wright,,,,Knee,,Full Participation in Practice,2023-11-17 19:58:55,injury_reports_2023.csv,0.0,DE,CLE,Alex Wright,CLV,407,17,19519,0.020851478047031097,0.0
2023,REG,CLV,2,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-16 17:54:30,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,3,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-22 18:36:15,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,4,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 20:07:19,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,6,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Foot,,Full Participation in Practice,2023-10-13 19:23:45,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,7,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-18 19:55:54,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,9,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,Shoulder,Full Participation in Practice,2023-11-03 19:09:06,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,10,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-10 20:45:41,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,12,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,Ankle,Full Participation in Practice,2023-11-24 20:13:46,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,13,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,Shoulder,Full Participation in Practice,2023-12-01 22:55:56,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,14,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,Shoulder,Full Participation in Practice,2023-12-08 19:45:38,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,15,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,Shoulder,Full Participation in Practice,2023-12-15 19:54:20,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
2023,REG,CLV,16,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,Shoulder,Full Participation in Practice,2023-12-22 20:49:04,injury_reports_2023.csv,0.0,DE,CLE,Myles Garrett,CLV,844,17,19519,0.04323992007787284,0.0
