season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,routes,player_game_count,weighting_stat,player_game_stat,weighted_injury_score
2023,REG,SEA,11,00-0036244,TE,Colby Parkinson,Colby,Parkinson,,,,Biceps,,Full Participation in Practice,2023-11-17 22:25:21,injury_reports_2023.csv,0.0,TE,SEA,Colby Parkinson,SEA,224,17,224,17,0.0
2023,REG,SEA,12,00-0036244,TE,Colby Parkinson,Colby,Parkinson,,,,Biceps,,Full Participation in Practice,2023-11-22 21:20:27,injury_reports_2023.csv,0.0,TE,SEA,Colby Parkinson,SEA,224,17,224,17,0.0
2023,REG,TB,10,00-0037487,WR,Deven Thompkins,Deven,Thompkins,,,,Not injury related - personal matter,,Full Participation in Practice,2023-11-10 20:19:29,injury_reports_2023.csv,0.0,WR,TB,Deven Thompkins,TB,141,19,141,19,0.0
2023,REG,TB,10,00-0039052,WR,Trey Palmer,Trey,Palmer,Neck,Illness,Questionable,Neck,Illness,Full Participation in Practice,2023-11-10 20:22:12,injury_reports_2023.csv,1.0,WR,TB,Trey Palmer,TB,500,19,500,19,26.31578947368421
2023,REG,TB,18,00-0039052,WR,Trey Palmer,Trey,Palmer,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-01-05 17:59:20,injury_reports_2023.csv,1.0,WR,TB,Trey Palmer,TB,500,19,500,19,26.31578947368421
2023,REG,BUF,11,00-0034487,WR,Trent Sherfield,Trent,Sherfield,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-11-17 20:16:54,injury_reports_2023.csv,1.0,WR,BUF,Trent Sherfield,BUF,234,18,234,18,13.0
2023,REG,BUF,12,00-0034487,WR,Trent Sherfield,Trent,Sherfield,,,,Ankle,,Full Participation in Practice,2023-11-24 21:34:33,injury_reports_2023.csv,0.0,WR,BUF,Trent Sherfield,BUF,234,18,234,18,0.0
2023,REG,CIN,11,00-0038619,WR,Andrei Iosivas,Andrei,Iosivas,Knee,,Out,Knee,,Did Not Participate In Practice,2023-11-15 18:27:44,injury_reports_2023.csv,3.0,WR,CIN,Andrei Iosivas,CIN,151,15,151,15,30.2
2023,REG,CIN,12,00-0038619,WR,Andrei Iosivas,Andrei,Iosivas,,,,Knee,,Full Participation in Practice,2023-11-24 19:12:12,injury_reports_2023.csv,0.0,WR,CIN,Andrei Iosivas,CIN,151,15,151,15,0.0
2023,REG,DAL,11,00-0037666,WR,Jalen Tolbert,Jalen,Tolbert,,,,Knee,,Full Participation in Practice,2023-11-17 19:27:10,injury_reports_2023.csv,0.0,WR,DAL,Jalen Tolbert,DAL,300,18,300,18,0.0
2023,REG,DAL,15,00-0037666,WR,Jalen Tolbert,Jalen,Tolbert,Illness,,Questionable,Illness,,Limited Participation in Practice,2023-12-15 19:22:30,injury_reports_2023.csv,1.0,WR,DAL,Jalen Tolbert,DAL,300,18,300,18,16.666666666666668
2023,REG,DET,11,00-0032464,WR,Kalif Raymond,Kalif,Raymond,,,,Ankle,,Full Participation in Practice,2023-11-17 20:55:59,injury_reports_2023.csv,0.0,WR,DET,Kalif Raymond,DET,236,17,236,17,0.0
2023,WC,DET,19,00-0032464,WR,Kalif Raymond,Kalif,Raymond,Knee,,Out,Knee,,Did Not Participate In Practice,2024-01-12 20:36:39,injury_reports_2023.csv,3.0,WR,DET,Kalif Raymond,DET,236,17,236,17,41.64705882352941
2023,REG,NYG,11,00-0038938,WR,Jalin Hyatt,Jalin,Hyatt,,,,Concussion,,Full Participation in Practice,2023-11-17 20:47:42,injury_reports_2023.csv,0.0,WR,NYG,Jalin Hyatt,NYG,388,17,388,17,0.0
2023,REG,NYJ,11,00-0036510,TE,Kenny Yeboah,Kenny,Yeboah,Hamstring,,Out,Hamstring,,Full Participation in Practice,2023-11-17 19:52:02,injury_reports_2023.csv,3.0,TE,NYJ,Kenny Yeboah,NYJ,35,5,35,5,21.0
2023,REG,NYJ,12,00-0036510,TE,Kenny Yeboah,Kenny,Yeboah,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-11-23 19:10:32,injury_reports_2023.csv,1.0,TE,NYJ,Kenny Yeboah,NYJ,35,5,35,5,7.0
2023,REG,NYJ,13,00-0036510,TE,Kenny Yeboah,Kenny,Yeboah,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-12-01 20:05:48,injury_reports_2023.csv,1.0,TE,NYJ,Kenny Yeboah,NYJ,35,5,35,5,7.0
2023,REG,NYJ,11,00-0037740,WR,Garrett Wilson,Garrett,Wilson,Elbow,,Questionable,Elbow,,Limited Participation in Practice,2023-11-17 19:51:22,injury_reports_2023.csv,1.0,WR,NYJ,Garrett Wilson,NYJ,674,17,674,17,39.64705882352941
2023,REG,NYJ,12,00-0037740,WR,Garrett Wilson,Garrett,Wilson,,,,Elbow,,Full Participation in Practice,2023-11-23 19:09:41,injury_reports_2023.csv,0.0,WR,NYJ,Garrett Wilson,NYJ,674,17,674,17,0.0
2023,REG,BLT,12,00-0038046,TE,Charlie Kolar,Charlie,Kolar,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-11-24 21:25:20,injury_reports_2023.csv,1.0,TE,BAL,Charlie Kolar,BLT,65,13,65,13,5.0
2023,REG,BLT,12,00-0039064,WR,Zay Flowers,Zay,Flowers,Hip,,Questionable,Hip,,Full Participation in Practice,2023-11-24 21:25:20,injury_reports_2023.csv,1.0,WR,BAL,Zay Flowers,BLT,588,18,588,18,32.666666666666664
2023,REG,BLT,16,00-0039064,WR,Zay Flowers,Zay,Flowers,Foot,,Questionable,Foot,,Full Participation in Practice,2023-12-23 22:11:20,injury_reports_2023.csv,1.0,WR,BAL,Zay Flowers,BLT,588,18,588,18,32.666666666666664
2023,REG,BLT,17,00-0039064,WR,Zay Flowers,Zay,Flowers,Calf,,Questionable,Calf,,Limited Participation in Practice,2023-12-29 21:30:19,injury_reports_2023.csv,1.0,WR,BAL,Zay Flowers,BLT,588,18,588,18,32.666666666666664
2023,REG,BLT,18,00-0039064,WR,Zay Flowers,Zay,Flowers,Calf,,Doubtful,Calf,,Did Not Participate In Practice,2024-01-04 22:40:05,injury_reports_2023.csv,2.0,WR,BAL,Zay Flowers,BLT,588,18,588,18,65.33333333333333
2023,REG,CIN,12,00-0035341,WR,Trenton Irwin,Trenton,Irwin,,,,Hip,,Full Participation in Practice,2023-11-24 19:12:12,injury_reports_2023.csv,0.0,WR,CIN,Trenton Irwin,CIN,262,16,262,16,0.0
2023,REG,CIN,18,00-0035341,WR,Trenton Irwin,Trenton,Irwin,,,,Hamstring,,Full Participation in Practice,2024-01-05 19:31:07,injury_reports_2023.csv,0.0,WR,CIN,Trenton Irwin,CIN,262,16,262,16,0.0
2023,REG,GB,12,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Chest,,Full Participation in Practice,2023-11-22 21:23:31,injury_reports_2023.csv,0.0,WR,GB,Jayden Reed,GB,424,18,424,18,0.0
2023,REG,GB,13,00-0039146,WR,Jayden Reed,Jayden,Reed,Chest,,Questionable,Chest,,Limited Participation in Practice,2023-12-01 20:20:35,injury_reports_2023.csv,1.0,WR,GB,Jayden Reed,GB,424,18,424,18,23.555555555555557
2023,REG,GB,14,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Chest,,Limited Participation in Practice,2023-12-09 19:52:28,injury_reports_2023.csv,0.0,WR,GB,Jayden Reed,GB,424,18,424,18,0.0
2023,REG,GB,15,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Ankle,,Limited Participation in Practice,2023-12-15 19:37:37,injury_reports_2023.csv,0.0,WR,GB,Jayden Reed,GB,424,18,424,18,0.0
2023,REG,GB,16,00-0039146,WR,Jayden Reed,Jayden,Reed,Toe,Chest,Questionable,Toe,Chest,Did Not Participate In Practice,2023-12-22 20:41:39,injury_reports_2023.csv,1.0,WR,GB,Jayden Reed,GB,424,18,424,18,23.555555555555557
2023,REG,GB,17,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Toe,Chest,Limited Participation in Practice,2023-12-29 19:43:42,injury_reports_2023.csv,0.0,WR,GB,Jayden Reed,GB,424,18,424,18,0.0
2023,REG,GB,18,00-0039146,WR,Jayden Reed,Jayden,Reed,Chest,,Questionable,Chest,,Limited Participation in Practice,2024-01-05 20:03:48,injury_reports_2023.csv,1.0,WR,GB,Jayden Reed,GB,424,18,424,18,23.555555555555557
2023,WC,GB,19,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Chest,,Full Participation in Practice,2024-01-12 20:12:00,injury_reports_2023.csv,0.0,WR,GB,Jayden Reed,GB,424,18,424,18,0.0
2023,REG,GB,12,00-0036332,TE,Josiah Deguara,Josiah,Deguara,Hip,,Doubtful,Hip,,Did Not Participate In Practice,2023-11-22 21:32:58,injury_reports_2023.csv,2.0,TE,GB,Josiah Deguara,GB,76,16,76,16,9.5
2023,REG,GB,13,00-0036332,TE,Josiah Deguara,Josiah,Deguara,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-12-01 20:20:35,injury_reports_2023.csv,1.0,TE,GB,Josiah Deguara,GB,76,16,76,16,4.75
2023,REG,GB,14,00-0036332,TE,Josiah Deguara,Josiah,Deguara,,,,Hip,,Full Participation in Practice,2023-12-09 19:52:28,injury_reports_2023.csv,0.0,TE,GB,Josiah Deguara,GB,76,16,76,16,0.0
2023,REG,LAC,12,00-0032394,TE,Nick Vannett,Nick,Vannett,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-24 21:14:20,injury_reports_2023.csv,3.0,TE,LAC,Nick Vannett,LAC,30,8,30,8,11.25
2023,REG,LAC,13,00-0032394,TE,Nick Vannett,Nick,Vannett,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-01 22:14:53,injury_reports_2023.csv,3.0,TE,LAC,Nick Vannett,LAC,30,8,30,8,11.25
2023,REG,LAC,14,00-0032394,TE,Nick Vannett,Nick,Vannett,,,,Concussion,,Full Participation in Practice,2023-12-08 21:12:40,injury_reports_2023.csv,0.0,TE,LAC,Nick Vannett,LAC,30,8,30,8,0.0
2023,REG,LAC,16,00-0032394,TE,Nick Vannett,Nick,Vannett,Back,,Questionable,Back,,Limited Participation in Practice,2023-12-21 20:11:44,injury_reports_2023.csv,1.0,TE,LAC,Nick Vannett,LAC,30,8,30,8,3.75
2023,REG,LAC,17,00-0032394,TE,Nick Vannett,Nick,Vannett,Back,,Questionable,Back,,Full Participation in Practice,2023-12-29 20:23:25,injury_reports_2023.csv,1.0,TE,LAC,Nick Vannett,LAC,30,8,30,8,3.75
2023,REG,NYG,12,00-0035535,WR,Darius Slayton,Darius,Slayton,Neck,,Doubtful,Neck,,Limited Participation in Practice,2023-11-24 20:51:57,injury_reports_2023.csv,2.0,WR,NYG,Darius Slayton,NYG,558,17,558,17,65.6470588235294
2023,REG,PHI,12,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Thigh,,Full Participation in Practice,2023-11-24 20:43:22,injury_reports_2023.csv,0.0,WR,PHI,A.J. Brown,PHI,577,17,577,17,0.0
2023,REG,PHI,13,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Thigh,,Full Participation in Practice,2023-12-01 20:50:39,injury_reports_2023.csv,0.0,WR,PHI,A.J. Brown,PHI,577,17,577,17,0.0
2023,WC,PHI,19,00-0035676,WR,A.J. Brown,A.J.,Brown,Knee,,Out,Knee,,Did Not Participate In Practice,2024-01-13 20:46:23,injury_reports_2023.csv,3.0,WR,PHI,A.J. Brown,PHI,577,17,577,17,101.82352941176471
2023,REG,PHI,12,00-0027944,WR,Julio Jones,Julio,Jones,,,,Knee,,Full Participation in Practice,2023-11-24 20:42:48,injury_reports_2023.csv,0.0,WR,PHI,Julio Jones,PHI,170,12,170,12,0.0
2023,REG,PHI,13,00-0027944,WR,Julio Jones,Julio,Jones,,,,Knee,,Limited Participation in Practice,2023-12-01 20:50:31,injury_reports_2023.csv,0.0,WR,PHI,Julio Jones,PHI,170,12,170,12,0.0
2023,REG,PHI,14,00-0027944,WR,Julio Jones,Julio,Jones,,,,Groin,,Limited Participation in Practice,2023-12-08 20:48:20,injury_reports_2023.csv,0.0,WR,PHI,Julio Jones,PHI,170,12,170,12,0.0
2023,REG,SEA,12,00-0038752,WR,Jake Bobo,Jake,Bobo,,,,Shoulder,,Full Participation in Practice,2023-11-22 21:20:27,injury_reports_2023.csv,0.0,WR,SEA,Jake Bobo,SEA,150,17,150,17,0.0
2023,REG,SEA,13,00-0038752,WR,Jake Bobo,Jake,Bobo,,,,Shoulder,,Full Participation in Practice,2023-11-29 21:02:56,injury_reports_2023.csv,0.0,WR,SEA,Jake Bobo,SEA,150,17,150,17,0.0
2023,REG,SEA,14,00-0038752,WR,Jake Bobo,Jake,Bobo,,,,Knee,Shoulder,Full Participation in Practice,2023-12-08 22:08:45,injury_reports_2023.csv,0.0,WR,SEA,Jake Bobo,SEA,150,17,150,17,0.0
2023,REG,SEA,17,00-0038752,WR,Jake Bobo,Jake,Bobo,,,,Knee,,Full Participation in Practice,2023-12-29 22:09:18,injury_reports_2023.csv,0.0,WR,SEA,Jake Bobo,SEA,150,17,150,17,0.0
2023,REG,ARZ,13,00-0037744,TE,Trey McBride,Trey,McBride,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-12-01 19:24:24,injury_reports_2023.csv,1.0,TE,ARI,Trey McBride,ARZ,406,17,406,17,23.88235294117647
2023,REG,CIN,13,00-0034613,TE,Tanner Hudson,Tanner,Hudson,,,,Finger,Ankle,Full Participation in Practice,2023-12-02 19:24:25,injury_reports_2023.csv,0.0,TE,CIN,Tanner Hudson,CIN,225,12,225,12,0.0
2023,REG,CIN,13,00-0035631,TE,Drew Sample,Drew,Sample,,,,Foot,,Full Participation in Practice,2023-12-02 19:23:55,injury_reports_2023.csv,0.0,TE,CIN,Drew Sample,CIN,190,17,190,17,0.0
2023,REG,CIN,15,00-0035631,TE,Drew Sample,Drew,Sample,Illness,,Questionable,,,"
    ",2023-12-15 18:54:24,injury_reports_2023.csv,1.0,TE,CIN,Drew Sample,CIN,190,17,190,17,11.176470588235293
2023,REG,IND,13,00-0033466,WR,Isaiah McKenzie,Isaiah,McKenzie,,,,Toe,,Full Participation in Practice,2023-12-01 20:24:26,injury_reports_2023.csv,0.0,WR,IND,Isaiah McKenzie,IND,55,12,55,12,0.0
2023,REG,JAX,13,00-0038935,TE,Brenton Strange,Brenton,Strange,Foot,,Questionable,Foot,,Did Not Participate In Practice,2023-12-02 19:35:49,injury_reports_2023.csv,1.0,TE,JAX,Brenton Strange,JAX,85,14,85,14,6.071428571428571
2023,REG,JAX,14,00-0038935,TE,Brenton Strange,Brenton,Strange,Foot,,Out,Foot,,Did Not Participate In Practice,2023-12-08 20:12:19,injury_reports_2023.csv,3.0,TE,JAX,Brenton Strange,JAX,85,14,85,14,18.214285714285715
2023,REG,JAX,15,00-0038935,TE,Brenton Strange,Brenton,Strange,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-12-15 19:50:10,injury_reports_2023.csv,1.0,TE,JAX,Brenton Strange,JAX,85,14,85,14,6.071428571428571
2023,REG,JAX,16,00-0038935,TE,Brenton Strange,Brenton,Strange,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-12-22 19:56:57,injury_reports_2023.csv,1.0,TE,JAX,Brenton Strange,JAX,85,14,85,14,6.071428571428571
2023,REG,JAX,17,00-0038935,TE,Brenton Strange,Brenton,Strange,,,,Foot,,Limited Participation in Practice,2023-12-29 19:43:57,injury_reports_2023.csv,0.0,TE,JAX,Brenton Strange,JAX,85,14,85,14,0.0
2023,REG,JAX,13,00-0036887,TE,Luke Farrell,Luke,Farrell,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-12-02 19:35:49,injury_reports_2023.csv,1.0,TE,JAX,Luke Farrell,JAX,114,17,114,17,6.705882352941177
2023,REG,KC,13,00-0039067,WR,Rashee Rice,Rashee,Rice,,,,Foot,,Full Participation in Practice,2023-12-01 19:40:03,injury_reports_2023.csv,0.0,WR,KC,Rashee Rice,KC,542,20,542,20,0.0
2023,REG,KC,14,00-0039067,WR,Rashee Rice,Rashee,Rice,,,,Foot,,Full Participation in Practice,2023-12-08 20:01:41,injury_reports_2023.csv,0.0,WR,KC,Rashee Rice,KC,542,20,542,20,0.0
2023,REG,KC,16,00-0039067,WR,Rashee Rice,Rashee,Rice,,,,Hamstring,,Full Participation in Practice,2023-12-23 19:57:57,injury_reports_2023.csv,0.0,WR,KC,Rashee Rice,KC,542,20,542,20,0.0
2023,REG,KC,18,00-0039067,WR,Rashee Rice,Rashee,Rice,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-01-05 21:05:32,injury_reports_2023.csv,3.0,WR,KC,Rashee Rice,KC,542,20,542,20,81.3
2023,WC,KC,19,00-0039067,WR,Rashee Rice,Rashee,Rice,,,,Hamstring,,Full Participation in Practice,2024-01-11 20:19:40,injury_reports_2023.csv,0.0,WR,KC,Rashee Rice,KC,542,20,542,20,0.0
2023,REG,LAC,13,00-0038544,WR,Quentin Johnston,Quentin,Johnston,,,,Ribs,Finger,Full Participation in Practice,2023-12-01 22:14:09,injury_reports_2023.csv,0.0,WR,LAC,Quentin Johnston,LAC,488,17,488,17,0.0
2023,REG,NO,13,00-0037545,WR,Rashid Shaheed,Rashid,Shaheed,Thigh,,Out,Thigh,,Did Not Participate In Practice,2023-12-01 20:16:15,injury_reports_2023.csv,3.0,WR,NO,Rashid Shaheed,NO,431,15,431,15,86.2
2023,REG,NO,14,00-0037545,WR,Rashid Shaheed,Rashid,Shaheed,Thigh,,Questionable,Thigh,,Did Not Participate In Practice,2023-12-08 20:23:22,injury_reports_2023.csv,1.0,WR,NO,Rashid Shaheed,NO,431,15,431,15,28.733333333333334
2023,REG,NO,15,00-0037545,WR,Rashid Shaheed,Rashid,Shaheed,,,,Thigh,,Limited Participation in Practice,2023-12-15 20:02:59,injury_reports_2023.csv,0.0,WR,NO,Rashid Shaheed,NO,431,15,431,15,0.0
2023,REG,CHI,14,00-0038941,WR,Tyler Scott,Tyler,Scott,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-08 19:51:31,injury_reports_2023.csv,1.0,WR,CHI,Tyler Scott,CHI,257,17,257,17,15.117647058823529
2023,REG,JAX,14,00-0034775,WR,Christian Kirk,Christian,Kirk,,,,Groin,,Did Not Participate In Practice,2023-12-07 20:36:41,injury_reports_2023.csv,0.0,WR,JAX,Christian Kirk,JAX,380,12,380,12,0.0
2023,REG,JAX,18,00-0034775,WR,Christian Kirk,Christian,Kirk,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-01-05 18:52:29,injury_reports_2023.csv,1.0,WR,JAX,Christian Kirk,JAX,380,12,380,12,31.666666666666668
2023,REG,NYJ,14,00-0034270,TE,Tyler Conklin,Tyler,Conklin,,,,Hamstring,,Full Participation in Practice,2023-12-08 20:53:45,injury_reports_2023.csv,0.0,TE,NYJ,Tyler Conklin,NYJ,473,17,473,17,0.0
2023,REG,NYJ,14,00-0038492,WR,Jason Brownlee,Jason,Brownlee,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-08 20:54:19,injury_reports_2023.csv,3.0,WR,NYJ,Jason Brownlee,NYJ,191,6,191,6,95.5
2023,REG,NYJ,15,00-0038492,WR,Jason Brownlee,Jason,Brownlee,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-15 20:53:04,injury_reports_2023.csv,3.0,WR,NYJ,Jason Brownlee,NYJ,191,6,191,6,95.5
2023,REG,NYJ,16,00-0038492,WR,Jason Brownlee,Jason,Brownlee,,,,Ankle,,Full Participation in Practice,2023-12-22 19:40:25,injury_reports_2023.csv,0.0,WR,NYJ,Jason Brownlee,NYJ,191,6,191,6,0.0
2023,REG,SF,14,00-0034073,TE,Ross Dwelley,Ross,Dwelley,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-08 22:24:28,injury_reports_2023.csv,3.0,TE,SF,Ross Dwelley,SF,21,10,21,10,6.3
2023,REG,SF,15,00-0034073,TE,Ross Dwelley,Ross,Dwelley,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-15 22:03:34,injury_reports_2023.csv,3.0,TE,SF,Ross Dwelley,SF,21,10,21,10,6.3
2023,REG,SF,16,00-0034073,TE,Ross Dwelley,Ross,Dwelley,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-23 21:56:14,injury_reports_2023.csv,3.0,TE,SF,Ross Dwelley,SF,21,10,21,10,6.3
2023,REG,SF,17,00-0034073,TE,Ross Dwelley,Ross,Dwelley,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-29 20:57:55,injury_reports_2023.csv,3.0,TE,SF,Ross Dwelley,SF,21,10,21,10,6.3
2023,REG,SF,18,00-0034073,TE,Ross Dwelley,Ross,Dwelley,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-01-05 21:45:41,injury_reports_2023.csv,3.0,TE,SF,Ross Dwelley,SF,21,10,21,10,6.3
2023,REG,CIN,15,00-0035771,TE,Mitchell Wilcox,Mitchell,Wilcox,,,,Knee,,Full Participation in Practice,2023-12-14 19:16:03,injury_reports_2023.csv,0.0,TE,CIN,Mitchell Wilcox,CIN,69,16,69,16,0.0
2023,REG,CIN,17,00-0035771,TE,Mitchell Wilcox,Mitchell,Wilcox,,,,Foot,,Full Participation in Practice,2023-12-29 19:06:17,injury_reports_2023.csv,0.0,TE,CIN,Mitchell Wilcox,CIN,69,16,69,16,0.0
2023,REG,IND,15,00-0038394,TE,Will Mallory,Will,Mallory,,,,Rib,,Full Participation in Practice,2023-12-14 20:11:18,injury_reports_2023.csv,0.0,TE,IND,Will Mallory,IND,128,12,128,12,0.0
2023,REG,KC,15,00-0037216,WR,Justyn Ross,Justyn,Ross,Returning from Suspension,,Doubtful,Returning from Suspension,,Full Participation in Practice,2023-12-15 19:49:00,injury_reports_2023.csv,2.0,WR,KC,Justyn Ross,KC,79,10,79,10,15.8
2023,REG,KC,18,00-0037216,WR,Justyn Ross,Justyn,Ross,,,,Illness,,Full Participation in Practice,2024-01-04 23:47:54,injury_reports_2023.csv,0.0,WR,KC,Justyn Ross,KC,79,10,79,10,0.0
2023,WC,KC,19,00-0037216,WR,Justyn Ross,Justyn,Ross,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-01-11 20:20:00,injury_reports_2023.csv,1.0,WR,KC,Justyn Ross,KC,79,10,79,10,7.9
2023,REG,LA,15,00-0036849,WR,Tutu Atwell,Tutu,Atwell,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-12-15 20:06:36,injury_reports_2023.csv,1.0,WR,LA,Tutu Atwell,LA,408,17,408,17,24.0
2023,REG,LA,16,00-0036849,WR,Tutu Atwell,Tutu,Atwell,,,,Concussion,,Full Participation in Practice,2023-12-20 20:14:26,injury_reports_2023.csv,0.0,WR,LA,Tutu Atwell,LA,408,17,408,17,0.0
2023,REG,TEN,15,00-0034193,TE,Kevin Rader,Kevin,Rader,,,,Illness,,Full Participation in Practice,2023-12-15 19:44:44,injury_reports_2023.csv,0.0,TE,TEN,Kevin Rader,TEN,32,14,32,14,0.0
2023,REG,TEN,18,00-0034193,TE,Kevin Rader,Kevin,Rader,Hip,,Questionable,Hip,,Full Participation in Practice,2024-01-05 19:56:38,injury_reports_2023.csv,1.0,TE,TEN,Kevin Rader,TEN,32,14,32,14,2.2857142857142856
2023,REG,TEN,15,00-0037809,TE,Chigoziem Okonkwo,Chigoziem,Okonkwo,,,,Ribs,,Limited Participation in Practice,2023-12-15 19:46:22,injury_reports_2023.csv,0.0,TE,TEN,Chigoziem Okonkwo,TEN,403,17,403,17,0.0
2023,REG,TEN,16,00-0037809,TE,Chigoziem Okonkwo,Chigoziem,Okonkwo,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-12-22 20:25:11,injury_reports_2023.csv,1.0,TE,TEN,Chigoziem Okonkwo,TEN,403,17,403,17,23.705882352941178
2023,REG,TEN,15,00-0036182,WR,Nick Westbrook-Ikhine,Nick,Westbrook-Ikhine,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-12-15 19:47:11,injury_reports_2023.csv,1.0,WR,TEN,Nick Westbrook-Ikhine,TEN,328,14,328,14,23.428571428571427
2023,REG,TEN,16,00-0036182,WR,Nick Westbrook-Ikhine,Nick,Westbrook-Ikhine,,,,Hand,,Did Not Participate In Practice,2023-12-20 21:07:42,injury_reports_2023.csv,0.0,WR,TEN,Nick Westbrook-Ikhine,TEN,328,14,328,14,0.0
2023,REG,DET,16,00-0036754,TE,Brock Wright,Brock,Wright,Hip,,Out,Hip,,Did Not Participate In Practice,2023-12-22 20:13:42,injury_reports_2023.csv,3.0,TE,DET,Brock Wright,DET,155,16,155,16,29.0625
2023,REG,DET,17,00-0036754,TE,Brock Wright,Brock,Wright,Hip,,Out,Hip,,Did Not Participate In Practice,2023-12-28 20:51:18,injury_reports_2023.csv,3.0,TE,DET,Brock Wright,DET,155,16,155,16,29.0625
2023,REG,DET,18,00-0036754,TE,Brock Wright,Brock,Wright,Hip,,Out,Hip,,Did Not Participate In Practice,2024-01-05 20:43:12,injury_reports_2023.csv,3.0,TE,DET,Brock Wright,DET,155,16,155,16,29.0625
2023,WC,DET,19,00-0036754,TE,Brock Wright,Brock,Wright,,,,Hip,,Full Participation in Practice,2024-01-12 20:35:13,injury_reports_2023.csv,0.0,TE,DET,Brock Wright,DET,155,16,155,16,0.0
2023,REG,LV,16,00-0039066,TE,Michael Mayer,Michael,Mayer,Toe,,Out,Toe,,Did Not Participate In Practice,2023-12-23 20:08:12,injury_reports_2023.csv,3.0,TE,LV,Michael Mayer,LV,273,14,273,14,58.5
2023,REG,LV,17,00-0039066,TE,Michael Mayer,Michael,Mayer,Toe,,Out,Toe,,Did Not Participate In Practice,2023-12-29 20:30:59,injury_reports_2023.csv,3.0,TE,LV,Michael Mayer,LV,273,14,273,14,58.5
2023,REG,LV,18,00-0039066,TE,Michael Mayer,Michael,Mayer,Toe,,Out,Toe,,Did Not Participate In Practice,2024-01-05 21:47:03,injury_reports_2023.csv,3.0,TE,LV,Michael Mayer,LV,273,14,273,14,58.5
2023,REG,LV,16,00-0035562,TE,Jesper Horsted,Jesper,Horsted,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-23 20:07:57,injury_reports_2023.csv,1.0,TE,LV,Jesper Horsted,LV,6,3,6,3,2.0
2023,REG,LV,17,00-0035562,TE,Jesper Horsted,Jesper,Horsted,,,,Hamstring,,Did Not Participate In Practice,2023-12-27 22:19:24,injury_reports_2023.csv,0.0,TE,LV,Jesper Horsted,LV,6,3,6,3,0.0
2023,REG,TB,16,00-0038821,WR,Rakim Jarrett,Rakim,Jarrett,Quadricep,,Out,Quadricep,,Full Participation in Practice,2023-12-22 20:47:03,injury_reports_2023.csv,3.0,WR,TB,Rakim Jarrett,TB,51,10,51,10,15.3
2023,REG,TB,17,00-0038821,WR,Rakim Jarrett,Rakim,Jarrett,Quadricep,,Out,Quadricep,,Full Participation in Practice,2023-12-29 19:09:58,injury_reports_2023.csv,3.0,WR,TB,Rakim Jarrett,TB,51,10,51,10,15.3
2023,REG,TB,18,00-0038821,WR,Rakim Jarrett,Rakim,Jarrett,Quadricep,,Questionable,Quadricep,,Full Participation in Practice,2024-01-05 17:59:20,injury_reports_2023.csv,1.0,WR,TB,Rakim Jarrett,TB,51,10,51,10,5.1
2023,REG,DEN,17,00-0034348,WR,Courtland Sutton,Courtland,Sutton,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-29 21:41:02,injury_reports_2023.csv,3.0,WR,DEN,Courtland Sutton,DEN,468,16,468,16,87.75
