year,player_id,player_game_count,grades_hands_fumble,grades_pass_block,slot_snaps,position,routes,grades_hands_drop,player,team_name,wide_snaps,inline_snaps,grades_offense,grades_pass_route
2021,12052,3,67.0,,10,WR,65,72.1,Cody Hollister,TEN,57,0,59.3,58.8
2021,47669,3,73.6,,8,WR,27,68.3,Cameron Batson,TEN,22,0,65.2,62.4
2021,61401,10,13.3,,10,WR,47,68.3,Racey McMath,TEN,37,1,48.7,47.4
2021,47412,4,65.8,80.2,3,TE,16,70.5,Tommy Hudson,TEN,9,12,76.0,78.7
2021,44889,11,17.6,75.2,0,FB,24,29.9,Khari Blasingame,TEN,0,3,48.4,35.4
2021,40692,1,69.4,73.0,0,HB,3,68.3,Darrynton Evans,TEN,1,0,60.8,74.4
2021,51378,1,61.2,,0,S,1,64.7,Amani Hooker,TEN,0,0,89.6,90.3
2022,7822,17,57.3,,131,WR,464,66.6,Robert Woods,TEN,354,2,68.0,66.0
2022,10715,17,78.7,24.2,186,TE,320,83.5,Austin Hooper,TEN,47,119,68.8,74.6
2022,99218,11,78.1,,55,WR,254,79.6,Treylon Burks,TEN,209,1,74.1,73.9
2022,47861,17,75.9,38.3,245,WR,419,55.1,Nick Westbrook-Ikhine,TEN,197,0,59.8,57.9
2022,84000,17,77.6,67.6,67,TE,172,61.2,Chigoziem Okonkwo,TEN,27,85,75.4,84.6
2022,10679,16,46.9,66.9,6,HB,191,54.3,Derrick Henry,TEN,15,1,85.9,46.8
2022,45691,12,81.2,56.7,19,HB,130,50.6,Dontrell Hilliard,TEN,17,8,67.1,59.3
2022,9679,17,71.9,58.2,21,TE,113,45.7,Geoff Swaim,TEN,6,161,58.5,48.5
2022,84463,4,76.3,,33,WR,48,54.5,Kyle Philips,TEN,19,0,63.7,63.7
2022,83701,14,84.2,52.3,4,HB,81,60.2,Hassan Haskins,TEN,4,10,59.2,54.7
2022,9509,9,67.0,,15,WR,75,42.1,Chris Conley,TEN,67,0,53.8,53.5
2022,61401,4,66.2,,8,WR,47,68.3,Racey McMath,TEN,41,0,56.1,58.3
2022,12052,10,65.8,65.2,8,WR,49,70.5,Cody Hollister,TEN,47,0,61.7,60.7
2022,25859,2,71.9,,0,HB,5,68.3,Jonathan Ward,TEN,1,0,73.1,71.5
2022,109239,3,78.3,72.4,1,HB,18,70.5,Julius Chestnut,TEN,0,0,63.4,71.6
2022,115664,1,72.9,,8,WR,9,64.7,Mason Kinsey,TEN,1,0,55.8,55.9
2022,7618,2,,,4,WR,9,,Josh Gordon,TEN,6,0,47.0,53.2
2022,12088,1,28.7,,2,WR,10,64.7,C.J. Board,TEN,8,0,54.4,54.6
2023,7808,17,82.1,62.3,110,WR,505,77.4,DeAndre Hopkins,TEN,429,0,81.0,82.3
2023,84000,17,80.0,63.9,273,TE,403,46.8,Chigoziem Okonkwo,TEN,45,130,62.1,63.2
2023,97195,17,74.8,79.6,33,HB,303,87.4,Tyjae Spears,TEN,37,13,77.0,74.6
2023,47861,14,76.5,79.6,189,WR,328,40.0,Nick Westbrook-Ikhine,TEN,173,0,59.4,61.9
2023,10741,17,30.0,73.6,108,WR,305,72.8,Chris Moore,TEN,222,0,64.9,64.9
2023,10679,17,91.4,79.1,7,HB,175,66.8,Derrick Henry,TEN,9,0,90.1,70.7
2023,99218,11,75.7,74.6,89,WR,266,31.9,Treylon Burks,TEN,197,0,52.4,52.6
2023,84463,9,76.3,,93,WR,111,65.6,Kyle Philips,TEN,24,1,72.8,71.9
2023,54037,11,70.6,79.0,33,TE,58,56.7,Josh Whyle,TEN,1,41,62.0,76.9
2023,30887,14,61.2,50.1,5,TE,32,28.9,Kevin Rader,TEN,0,39,35.6,33.4
2023,63721,7,61.2,,2,WR,17,64.7,Colton Dowell,TEN,16,0,54.4,54.6
2023,42018,15,61.2,61.2,8,TE,47,28.8,Trevon Wesco,TEN,2,142,48.9,40.9
2023,43742,2,61.2,64.9,0,DI,1,64.7,Jeffery Simmons,TEN,0,2,80.5,90.2
2023,115664,4,80.8,,3,WR,6,64.7,Mason Kinsey,TEN,3,0,56.9,58.1
2023,7014,9,70.5,60.9,0,QB,3,,Ryan Tannehill,TEN,1,0,68.7,53.9
2024,48262,9,28.8,,64,WR,284,33.6,Calvin Ridley,TEN,236,0,63.6,64.9
2024,27126,9,90.4,64.2,16,HB,187,58.8,Tony Pollard,TEN,15,1,79.0,64.5
